Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,Status,Deemed Assets,Deemed Liability,Number of Wells,,,Area Name,Deemed Assets,Deemed Liability,,,,,,,,,
Well,Central,0062726,100/07-19-042-25W4/00,Abandoned Zn,-,Glencoe,0.040625,-,-,x,0,0,x,0,,,,
Well,Central,0062726,100/07-19-042-25W4/02,Abandoned Zn,-,Glencoe,0.040625,-,-,-,0,0,x,0,,,,
Well,Central,0091660,100/12-13-036-28W4/00,Abandoned Zn,-,Canadian O&G,0.045732,-,-,x,0,0,x,0,,,,
Well,Central,0104173,100/06-08-042-25W4/00,Abandoned Zn,-,Glencoe,0.05,-,-,x,0,0,x,0,,,,
Well,Central,0235238,100/16-18-042-25W4/00,Abandoned Zn,-,Glencoe,0.053084,-,-,x,0,0,x,0,,,,
Well,Central,0104171,100/08-07-042-25W4/02,Abandoned Zn,-,AlphaBow,0.053125,-,-,-,0,0,x,0,,,,
Well,Central,0340489,100/08-25-042-26W4/00,Abandoned Zn,-,Glencoe,0.059255,-,-,x,0,0,x,0,,,,
Well,Central,0053278,100/11-13-041-25W4/00,Abandoned Zn,-,Alexander Oilfield,0.0616354,-,-,x,0,0,x,0,,,,
Well,Central,0107454,100/06-18-042-25W4/00,Abandoned Zn,-,Just Freehold,0.06368,-,-,x,0,0,x,0,,,,
Well,Central,0119644,100/16-16-039-28W4/00,Abandoned Zn,-,BTG,0.065,-,-,x,0,0,x,0,,,,
Well,Central,0072025,100/04-29-037-23W4/00,Abandoned Zn,-,Long Run,0.0675,-,-,x,0,0,x,0,,,,
Well,Central,0113269,100/16-24-042-26W4/02,Abandoned Zn,-,AlphaBow,0.0691158,-,-,-,0,0,x,0,,,,
Well,Central,0038304,100/10-16-037-24W4/00,Abandoned Zn,-,Sun Century,0.078673541,DELBURNE GAS UNIT,-,x,0,0,x,0,,,,
Well,Central,0141599,100/01-17-037-22W4/00,Abandoned Zn,-,Trident,0.078673541,-,-,x,0,0,x,0,,,,
Well,Central,0176323,100/06-15-037-23W4/03,Abandoned Zn,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0176323,100/06-15-037-23W4/04,Abandoned Zn,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0176323,100/06-15-037-23W4/05,Abandoned Zn,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0177754,100/06-05-037-23W4/00,Abandoned Zn,-,Sun Century,0.078673541,-,-,x,0,0,x,0,,,,
Well,Central,0298683,100/02-10-037-23W4/00,Abandoned Zn,-,Sun Century,0.078673541,-,-,x,0,0,x,0,,,,
Well,Central,0105801,100/16-34-042-26W4/02,Abandoned Zn,-,AlphaBow,0.09,-,-,-,0,0,x,0,,,,
Well,Central,0219130,102/16-34-042-26W4/00,Abandoned Zn,-,Glencoe,0.092741,-,-,x,0,0,x,0,,,,
Well,Central,0084856,100/11-16-042-28W4/00,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0084856,100/11-16-042-28W4/02,Abandoned Zn,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0084856,100/11-16-042-28W4/03,Abandoned Zn,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0108917,100/16-23-042-26W4/02,Abandoned Zn,-,AlphaBow,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0132220,100/11-21-042-25W4/02,Abandoned Zn,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0171434,100/08-29-043-26W4/00,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0171434,100/08-29-043-26W4/03,Abandoned Zn,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0177177,100/08-20-042-28W4/03,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0184669,100/10-17-042-28W4/00,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0329015,100/10-10-044-26W4/00,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0333837,100/09-19-042-25W4/00,Abandoned Zn,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0333837,100/09-19-042-25W4/02,Abandoned Zn,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0061977,100/06-13-041-25W4/00,Abandoned Zn,-,Alexander Oilfield,0.105,-,-,x,0,0,x,0,,,,
Well,Central,0294050,100/03-32-042-24W4/00,Abandoned Zn,-,Glencoe,0.11538999999999999,-,-,x,0,0,x,0,,,,
Well,Central,0119523,100/14-20-038-23W4/00,Abandoned Zn,-,CNRL,0.12480000000000001,-,-,x,0,0,x,0,,,,
Well,Central,0050066,100/16-12-041-25W4/00,Abandoned Zn,-,Alexander Oilfield,0.13310919999999998,-,-,x,0,0,x,0,,,,
Well,Central,0071621,100/12-36-041-25W4/02,Abandoned Zn,-,AlphaBow,0.1375,-,-,-,0,0,x,0,,,,
Well,Central,0120935,100/08-28-039-28W4/00,Abandoned Zn,-,Cenovus,0.14,-,-,x,0,0,x,0,,,,
Well,Central,0120935,100/08-28-039-28W4/02,Abandoned Zn,-,Cenovus,0.14,-,-,-,0,0,x,0,,,,
Well,Central,0120935,100/08-28-039-28W4/03,Abandoned Zn,-,Cenovus,0.14,-,-,-,0,0,x,0,,,,
Well,Central,0070653,100/16-19-037-23W4/00,Abandoned Zn,-,Long Run,0.15,-,-,x,0,0,x,0,,,,
Well,Central,0070653,100/16-19-037-23W4/02,Abandoned Zn,-,Long Run,0.15,-,-,-,0,0,x,0,,,,
Well,Central,0107180,100/16-28-043-26W4/00,Abandoned Zn,-,Loyal Energy,0.15,-,-,x,0,0,x,0,,,,
Well,Central,0107180,100/16-28-043-26W4/02,Abandoned Zn,-,Loyal Energy,0.15,-,-,-,0,0,x,0,,,,
Well,Central,0226035,100/15-32-043-27W4/00,Abandoned Zn,-,Glencoe,0.15,-,-,x,0,0,x,0,,,,
Well,Central,0246860,102/13-34-043-26W4/00,Abandoned Zn,-,Loyal Energy,0.15,-,-,x,0,0,x,0,,,,
Well,Central,0333555,100/15-19-037-23W4/00,Abandoned Zn,-,Long Run,0.15,-,-,x,0,0,x,0,,,,
Well,Central,0342784,103/01-17-040-28W4/00,Abandoned Zn,-,Scollard,0.248365,-,-,x,0,0,x,0,,,,
Well,Central,0096142,100/16-20-033-20W4/00,Abandoned Zn,-,Cenovus,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0152945,100/08-29-039-28W4/00,Abandoned Zn,-,Petrus,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0152945,100/08-29-039-28W4/02,Abandoned Zn,-,Petrus,0.25,-,-,-,0,0,x,0,,,,
Well,Central,0240914,100/14-24-038-22W4/00,Abandoned Zn,-,Surge,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0240914,100/14-24-038-22W4/02,Abandoned Zn,-,Surge,0.25,-,-,-,0,0,x,0,,,,
Well,Central,0065416,100/01-14-041-25W4/02,Abandoned Zn,-,AlphaBow,0.2947855,-,-,-,0,0,x,0,,,,
Well,Central,0242556,100/16-21-043-26W4/02,Abandoned Zn,-,Loyal Energy,0.33866,-,-,x,0,0,x,0,,,,
Well,Central,0331341,100/16-01-044-27W4/00,Abandoned Zn,-,CNRL,0.35,-,-,x,0,0,x,0,,,,
Well,Central,0331341,100/16-01-044-27W4/02,Abandoned Zn,-,CNRL,0.35,-,-,-,0,0,x,0,,,,
Well,Central,0331341,100/16-01-044-27W4/03,Abandoned Zn,-,CNRL,0.35,-,-,-,0,0,x,0,,,,
Well,Central,0331341,100/16-01-044-27W4/04,Abandoned Zn,-,CNRL,0.35,-,-,-,0,0,x,0,,,,
Well,Central,0331341,100/16-01-044-27W4/05,Abandoned Zn,-,CNRL,0.35,-,-,-,0,0,x,0,,,,
Well,Central,0315377,100/13-29-035-23W4/00,Abandoned Zn,-,Trident,0.4,-,-,x,0,0,x,0,,,,
Well,Central,0244606,100/08-20-041-27W4/00,Abandoned Zn,-,Trident,0.4167,-,-,x,0,0,x,0,,,,
Well,Central,0244606,100/08-20-041-27W4/03,Abandoned Zn,-,Trident,0.4167,-,-,-,0,0,x,0,,,,
Well,Central,0155413,100/02-18-041-24W4/02,Abandoned Zn,-,AlphaBow,0.4403125,-,-,-,0,0,x,0,,,,
Well,Central,0063219,100/11-22-041-25W4/03,Abandoned Zn,-,AlphaBow,0.46979185,-,-,-,0,0,x,0,,,,
Well,Central,0102382,100/08-22-044-28W4/00,Abandoned Zn,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0121967,100/06-36-044-28W4/00,Abandoned Zn,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0128189,100/06-18-045-27W4/02,Abandoned Zn,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,Central,0147314,100/10-31-044-27W4/00,Abandoned Zn,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0203368,100/04-32-044-27W4/00,Abandoned Zn,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0354994,100/13-13-044-25W4/00,Abandoned Zn,-,Outpost,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0066418,100/01-28-041-25W4/03,Abandoned Zn,-,AlphaBow,0.525,-,-,-,0,0,x,0,,,,
Well,Central,0066418,100/01-28-041-25W4/04,Abandoned Zn,-,AlphaBow,0.525,-,-,-,0,0,x,0,,,,
Well,Central,0073778,100/11-02-041-25W4/02,Abandoned Zn,-,AlphaBow,0.525,-,-,-,0,0,x,0,,,,
Well,Central,0073778,100/11-02-041-25W4/04,Abandoned Zn,-,AlphaBow,0.525,-,-,-,0,0,x,0,,,,
Well,Central,0243659,102/11-15-041-25W4/03,Abandoned Zn,-,AlphaBow,0.534375,-,-,-,0,0,x,0,,,,
Well,Central,0060838,100/07-27-041-25W4/02,Abandoned Zn,-,AlphaBow,0.55,-,-,-,0,0,x,0,,,,
Well,Central,0064989,100/11-03-041-25W4/02,Abandoned Zn,-,AlphaBow,0.55,-,-,-,0,0,x,0,,,,
Well,Central,0070973,100/10-28-041-25W4/02,Abandoned Zn,-,AlphaBow,0.55,-,-,-,0,0,x,0,,,,
Well,Central,0061194,100/07-21-041-25W4/02,Abandoned Zn,-,AlphaBow,0.95,CHIGWELL VIKING B UNIT,-,-,0,0,x,0,,,,
Well,Central,0066418,100/01-28-041-25W4/02,Abandoned Zn,-,AlphaBow,0.95,CHIGWELL VIKING B UNIT,-,-,0,0,x,0,,,,
Well,Central,0095608,100/08-24-042-26W4/02,Abandoned Zn,-,AlphaBow,0.95,CHIGWELL VIKING UNIT NO. 1,-,-,0,0,x,0,,,,
Well,Central,0102126,100/06-01-043-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0102654,100/08-11-043-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0104066,100/14-24-042-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0116158,100/06-26-042-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0120116,100/06-05-044-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0194127,100/10-24-042-26W4/02,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0194127,100/10-24-042-26W4/03,Abandoned Zn,-,AlphaBow,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0271927,102/16-12-042-26W4/02,Abandoned Zn,-,Glencoe,0.95,-,-,-,0,0,x,0,,,,
Well,Central,0063219,100/11-22-041-25W4/02,Abandoned Zn,-,AlphaBow,1,CHIGWELL VIKING B UNIT,-,-,0,0,x,0,,,,
Well,Central,0122417,102/08-28-038-23W4/02,Abandoned Zn,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0167046,100/16-34-036-25W4/03,Abandoned Zn,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0410455,100/07-19-036-25W4/00,CBM,Horseshoe Canyon,AlphaBow,0.9,-,x,-,209055.58,68611,x,68611,,,,
Well,Central,0413661,100/16-29-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.0253125,-,-,x,0,0,x,0,,,,
Well,Central,0413662,100/03-29-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.0253125,-,-,x,0,0,x,0,,,,
Well,Central,0413663,100/11-29-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.0253125,-,-,x,0,0,x,0,,,,
Well,Central,0400695,100/13-20-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.037200000000000004,-,-,x,0,0,x,0,,,,
Well,Central,0400696,100/04-20-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.037200000000000004,-,-,x,0,0,x,0,,,,
Well,Central,0400765,100/01-20-037-23W4/00,CBM,-,Sun Century,0.037200000000000004,-,-,x,0,0,x,0,,,,
Well,Central,0417186,100/10-20-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.037200000000000004,-,-,x,0,0,x,0,,,,
Well,Central,0406076,102/14-19-037-23W4/00,CBM,"Bearpaw,Horseshoe Canyon",Sun Century,0.0375,-,-,x,0,0,x,0,,,,
Well,Central,0397745,100/04-32-038-20W4/02,CBM,Basal Belly River,Bearspaw,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0397800,100/13-32-038-20W4/00,CBM,Edmonton,Bearspaw,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0417187,100/14-10-037-24W4/00,CBM,Horseshoe Canyon,Sun Century,0.125,-,-,x,0,0,x,0,,,,
Well,Central,0404139,100/08-09-037-22W4/00,CBM,Horseshoe Canyon,Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0404141,100/12-09-037-22W4/00,CBM,-,Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0404142,100/16-09-037-22W4/00,CBM,-,Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0404164,100/04-09-037-22W4/00,CBM,Horseshoe Canyon,Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0400778,100/16-17-037-24W4/00,CBM,Horseshoe Canyon,Sun Century,0.5323,-,-,x,0,0,x,0,,,,
Well,Central,0400779,100/14-17-037-24W4/00,CBM,Horseshoe Canyon,Sun Century,0.5323,-,-,x,0,0,x,0,,,,
Well,Central,0400781,100/08-17-037-24W4/00,CBM,Horseshoe Canyon,Sun Century,0.5323,-,-,x,0,0,x,0,,,,
Well,Central,0400788,102/06-17-037-24W4/00,CBM,Horseshoe Canyon,Sun Century,0.5323,-,-,x,0,0,x,0,,,,
Well,Central,0316652,100/07-05-033-18W4/03,CBM,Horseshoe Canyon,Tallahassee,1,-,-,-,0,0,x,0,,,,
Well,Central,0325561,103/08-33-036-26W4/00,CBM,Edmonton,Lynx,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0325562,100/14-33-036-26W4/00,CBM,Edmonton,Lynx,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0325563,100/16-33-036-26W4/00,CBM,Edmonton,Lynx,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0325601,100/06-33-036-26W4/00,CBM,Edmonton,Lynx,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0363527,100/12-02-041-25W4/00,CBM,Horseshoe Canyon,Lynx,0.05,-,-,x,0,0,x,0,,,,
Well,Central,0363556,102/06-02-041-25W4/00,CBM,"Horseshoe Canyon,Belly River",Lynx,0.05,-,-,x,0,0,x,0,,,,
Well,Central,0381112,100/02-02-041-25W4/00,CBM,"Horseshoe Canyon,Belly River",Lynx,0.05,-,-,x,0,0,x,0,,,,
Well,Central,0381146,100/16-02-041-25W4/00,CBM,"Horseshoe Canyon,Belly River",Lynx,0.05,-,-,x,0,0,x,0,,,,
Well,Central,0380117,100/16-12-037-23W4/00,CBM,Edmonton,Sun Century,0.17105,-,-,x,0,0,x,0,,,,
Well,Central,0364237,100/03-04-041-25W4/00,CBM,Belly River,Lynx,0.188485,-,-,x,0,0,x,0,,,,
Well,Central,0368941,102/04-12-041-25W4/00,CBM,"Belly River,Edmonton",Lynx,0.19302,-,-,x,0,0,x,0,,,,
Well,Central,0336512,100/12-12-037-23W4/02,CBM,Horseshoe Canyon,Vermilion,0.22071000000000002,-,-,-,0,0,x,0,,,,
Well,Central,0346616,100/04-12-037-23W4/00,CBM,Horseshoe Canyon,Vermilion,0.22071000000000002,-,-,x,0,0,x,0,,,,
Well,Central,0343169,100/01-18-033-18W4/00,CBM,"Bearpaw,Edmonton,Horseshoe Canyon",Tallahassee,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0353584,100/13-30-036-22W4/00,CBM,"Bearpaw,Edmonton",Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0353585,100/16-30-036-22W4/00,CBM,Edmonton,Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0353588,100/04-30-036-22W4/00,CBM,"Bearpaw,Edmonton",Sun Century,0.25,-,-,x,0,0,x,0,,,,
Well,Central,0352619,100/04-10-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.256575,-,-,x,0,0,x,0,,,,
Well,Central,0353085,100/16-10-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.256575,-,-,x,0,0,x,0,,,,
Well,Central,0353086,100/13-10-037-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.256575,-,-,x,0,0,x,0,,,,
Well,Central,0356889,102/02-10-037-23W4/00,CBM,"Bearpaw,Edmonton",Sun Century,0.256575,-,-,x,0,0,x,0,,,,
Well,Central,0363922,100/13-11-041-25W4/00,CBM,Horseshoe Canyon,Lynx,0.2615,-,-,x,0,0,x,0,,,,
Well,Central,0378423,100/03-11-041-25W4/00,CBM,Belly River,Lynx,0.2615,-,-,x,0,0,x,0,,,,
Well,Central,0381128,102/08-11-041-25W4/00,CBM,"Horseshoe Canyon,Belly River",Lynx,0.2615,-,-,x,0,0,x,0,,,,
Well,Central,0107454,100/06-18-042-25W4/02,CBM,Belly River,Just Freehold,0.264035,-,-,-,0,0,x,0,,,,
Well,Central,0378608,100/04-29-036-23W4/00,CBM,Edmonton,Sun Century,0.3387,-,-,x,0,0,x,0,,,,
Well,Central,0318445,100/07-14-037-23W4/02,CBM,"Belly River,Edmonton",Vermilion,0.3421,-,-,-,0,0,x,0,,,,
Well,Central,0322837,100/13-11-037-23W4/00,CBM,"Belly River,Edmonton",Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0346626,102/16-14-037-23W4/00,CBM,Horseshoe Canyon,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0350575,102/07-11-037-23W4/00,CBM,Horseshoe Canyon,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0366733,102/09-30-036-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.4679247,-,-,x,0,0,x,0,,,,
Well,Central,0367217,100/13-30-036-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.4679247,-,-,x,0,0,x,0,,,,
Well,Central,0367330,100/01-30-036-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.4679247,-,-,x,0,0,x,0,,,,
Well,Central,0367424,100/05-30-036-23W4/00,CBM,Horseshoe Canyon,Sun Century,0.4679247,-,-,x,0,0,x,0,,,,
Well,Central,0397745,100/04-32-038-20W4/00,Commingled,Belly River,Bearspaw,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0402193,100/12-28-036-25W4/02,Commingled,Belly River,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0191109,100/08-33-036-26W4/00,Commingled,Ellerslie,Vantage Point,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0038304,100/10-16-037-24W4/03,Commingled,Glauconitic,Sun Century,0.078673541,DELBURNE GAS UNIT,-,-,0,0,x,0,,,,
Well,Central,0092537,100/06-18-037-24W4/02,Commingled,Viking,Sun Century,0.078673541,DELBURNE GAS UNIT,-,-,0,0,x,0,,,,
Well,Central,0237955,100/04-27-043-26W4/02,Commingled,Mannville,Loyal Energy,0.15,-,-,-,0,0,x,0,,,,
Well,Central,0338677,100/11-20-033-20W4/02,Commingled,-,CNRL,0.25,-,-,-,0,0,x,0,,,,
Well,Central,0242556,100/16-21-043-26W4/04,Commingled,Mannville,Loyal Energy,0.33866,-,-,-,0,0,x,0,,,,
Well,Central,0075357,100/09-05-041-25W4/02,Commingled,Mannville,AlphaBow,0.43119999999999997,-,-,-,0,0,x,0,,,,
Well,Central,0065047,100/08-05-041-25W4/02,Commingled,Glauconitic,AlphaBow,0.54267575,-,-,-,0,0,x,0,,,,
Well,Central,0078411,100/01-08-041-25W4/02,Commingled,Mannville,AlphaBow,0.55,-,-,-,0,0,x,0,,,,
Well,Central,0078969,100/09-08-041-25W4/02,Commingled,Glauconitic,AlphaBow,0.55,-,-,-,0,0,x,0,,,,
Well,Central,0117702,100/16-24-039-26W4/02,Disposal,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0184807,100/01-01-037-25W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,5796.37,97881,x,97881,,,,
Well,Central,0302505,100/09-35-036-25W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,97881,x,97881,,,,
Well,Central,0102125,100/16-13-042-26W4/00,Drilled & Cased,-,AlphaBow,0.95,-,x,-,0,86514,x,86514,,,,
Well,Central,0295777,100/14-03-043-28W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,51703,x,51703,,,,
Well,Central,0364732,100/03-01-037-25W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,51703,x,51703,,,,
Well,Central,0396333,102/06-34-043-27W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,51703,x,51703,,,,
Well,Central,0313145,100/15-32-033-18W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,49703,x,49703,,,,
Well,Central,0024640,100/12-20-036-21W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,46812,x,46812,,,,
Well,Central,0127750,100/14-32-035-20W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,46812,x,46812,,,,
Well,Central,0408083,100/16-04-035-19W4/00,Drilled & Cased,-,AlphaBow,1,-,x,-,0,45726,x,45726,,,,
Well,Central,0089418,100/04-32-033-18W4/00,Drilled & Cased,-,AlphaBow,0.369802,-,x,-,0,43726,x,43726,,,,
Well,Central,0397800,100/13-32-038-20W4/02,Drilled & Cased,-,Bearspaw,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0412830,100/08-11-037-23W4/00,Drilled & Cased,-,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0412836,100/14-14-037-23W4/00,Drilled & Cased,-,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0412854,100/11-14-037-23W4/00,Drilled & Cased,-,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0412855,100/04-11-037-23W4/00,Drilled & Cased,-,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0280425,100/11-32-041-25W4/02,Drilled & Cased,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0364732,100/03-01-037-25W4/02,Drilled & Cased,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,Central,0078712,100/06-04-036-22W4/02,Drilled & Cased,-,TAQA,TBD,-,-,-,0,0,x,0,,,,
Well,Central,0111224,100/14-14-041-26W4/00,Drilled & Cased,-,Horseshoe Bay,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0111224,100/14-14-041-26W4/02,Drilled & Cased,-,Horseshoe Bay,TBD,-,-,-,0,0,x,0,,,,
Well,Central,0125320,100/08-13-036-28W4/00,Drilled & Cased,-,DEL,TBD,-,-,x,0,0,x,0,,,,
Well,Central,0361203,100/04-16-041-24W4/00,Drilled & Cased,-,Rally,0.0075,-,-,x,0,0,x,0,,,,
Well,Central,0278590,100/07-23-042-28W4/02,Drilled & Cased,-,Journey,0.025,-,-,x,0,0,x,0,,,,
Well,Central,0278590,100/07-23-042-28W4/03,Drilled & Cased,-,Journey,0.025,-,-,-,0,0,x,0,,,,
Well,Central,0104173,100/06-08-042-25W4/02,Drilled & Cased,-,Glencoe,0.05,-,-,-,0,0,x,0,,,,
Well,Central,0104173,100/06-08-042-25W4/03,Drilled & Cased,-,Glencoe,0.05,-,-,-,0,0,x,0,,,,
Well,Central,0038379,100/07-01-037-24W4/02,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0038379,100/07-01-037-24W4/03,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0167981,100/06-16-037-24W4/03,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0176323,100/06-15-037-23W4/02,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0176323,100/06-15-037-23W4/06,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0177754,100/06-05-037-23W4/02,Drilled & Cased,-,Sun Century,0.078673541,-,-,-,0,0,x,0,,,,
Well,Central,0386013,100/04-05-042-25W4/00,Drilled & Cased,-,Glencoe,0.0925,-,-,x,0,0,x,0,,,,
Well,Central,0171434,100/08-29-043-26W4/04,Drilled & Cased,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0171434,100/08-29-043-26W4/05,Drilled & Cased,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0309916,102/02-14-041-24W4/00,Drilled & Cased,-,Glencoe,0.1,-,-,x,0,0,x,0,,,,
Well,Central,0309916,102/02-14-041-24W4/02,Drilled & Cased,-,Glencoe,0.1,-,-,-,0,0,x,0,,,,
Well,Central,0072025,100/04-29-037-23W4/02,Drilled & Cased,-,Long Run,0.110546,-,-,-,0,0,x,0,,,,
Well,Central,0119523,100/14-20-038-23W4/03,Drilled & Cased,-,CNRL,0.12480000000000001,-,-,-,0,0,x,0,,,,
Well,Central,0065732,100/16-11-041-25W4/02,Drilled & Cased,-,AlphaBow,0.29387085,-,-,-,0,0,x,0,,,,
Well,Central,0318445,100/07-14-037-23W4/00,Drilled & Cased,-,Vermilion,0.3421,-,-,x,0,0,x,0,,,,
Well,Central,0061794,100/08-05-042-25W4/00,Drilled & Cased,-,Glencoe,0.3675,-,-,x,0,0,x,0,,,,
Well,Central,0071894,100/01-25-041-25W4/02,Drilled & Cased,-,AlphaBow,0.5,-,-,-,0,0,x,0,,,,
Well,Central,0124684,102/07-18-036-21W4/02,Drilled & Cased,-,Bornite,0.5,-,-,-,0,0,x,0,,,,
Well,Central,0142112,100/14-18-033-18W4/00,Drilled & Cased,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,Central,0147314,100/10-31-044-27W4/03,Drilled & Cased,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,Central,0354994,100/13-13-044-25W4/03,Drilled & Cased,-,Outpost,0.5,-,-,-,0,0,x,0,,,,
Well,Central,0130116,100/06-17-043-27W4/02,Drilled & Cased,-,Forden,0.82,-,-,-,0,0,x,0,,,,
